Engine,Timestamp,ProgramID,Weight,NumEdges,NumSecCov,NumSecCovTotal,NumSecPerProgram,NumSecPerProgramTotal,TotalPrograms,TotalProgramsLower,TotalProgramsGreater,CodeFilePath
MutationEngine,2024-10-10 19:26:11,2DF8C65E-B914-476D-94D0-CF62D96551DD,100.0,14578.0,193.0,9903829.0,0.0,18226.0,11926,421,11505,
MutationEngine,2024-10-10 19:26:11,E4BD0C61-8764-4C0F-A6D1-7C7515F5D203,100.0,14578.0,193.0,9903897.0,0.0,18294.0,11927,421,11506,
MutationEngine,2024-10-10 19:26:11,90492374-E891-4992-889D-86F31FF2D75F,100.0,14578.0,193.0,9903960.0,0.0,18357.0,11928,421,11507,
MutationEngine,2024-10-10 19:26:11,FCA4E136-91C8-4486-820B-4E26C96E6EA9,100.0,14578.0,193.0,9904035.0,0.0,18432.0,11929,421,11508,
MutationEngine,2024-10-10 19:26:11,D47E9EF4-6BCB-40F3-BB8E-A58061D1F305,100.0,14578.0,193.0,9904607.0,0.0,19004.0,11930,421,11509,
MutationEngine,2024-10-10 19:26:11,A52BBDFE-A59C-4C5A-B432-ACCF6A945B94,100.0,14578.0,193.0,9904753.0,0.0,19150.0,11931,421,11510,
MutationEngine,2024-10-10 19:26:11,B502B3A2-DA8C-4681-98C8-531C87422B7F,100.0,14578.0,193.0,9904802.0,0.0,19199.0,11932,421,11511,
MutationEngine,2024-10-10 19:26:11,E225EFC8-7226-4F92-9081-E2836F41AF89,100.0,14578.0,193.0,9904862.0,0.0,19259.0,11933,421,11512,
MutationEngine,2024-10-10 19:26:11,249FBB65-A6C8-49BA-A92E-B68145037AB6,100.0,14578.0,193.0,9905002.0,0.0,19399.0,11934,421,11513,
MutationEngine,2024-10-10 19:26:11,FD8686CB-9B6E-4335-8634-637FC6A1D8D1,100.0,14578.0,193.0,9905266.0,0.0,19663.0,11935,421,11514,
MutationEngine,2024-10-10 19:26:11,1A3E88A3-5834-4D19-915E-BA8D92593757,100.0,14578.0,193.0,9905353.0,0.0,19750.0,11936,421,11515,
MutationEngine,2024-10-10 19:26:11,6AA4E28D-8B30-4F1D-9EE1-E114223CD952,100.0,14578.0,193.0,9905408.0,0.0,19805.0,11937,421,11516,
MutationEngine,2024-10-10 19:26:12,D56DDCC7-EC5E-43BC-B6C2-7975676F8F73,100.0,14578.0,193.0,9905510.0,0.0,19907.0,11938,421,11517,
MutationEngine,2024-10-10 19:26:12,FD431248-F9EA-4060-8955-74D467149552,100.0,14578.0,193.0,9905703.0,0.0,20100.0,11939,421,11518,
MutationEngine,2024-10-10 19:26:12,4FDC808E-1CFC-4A8B-9C4D-DE90F97F49BD,100.0,14578.0,193.0,9905775.0,0.0,20172.0,11940,421,11519,
MutationEngine,2024-10-10 19:26:12,AF14026C-6B85-4694-AC69-E6B402AEEFF1,100.0,14578.0,193.0,9905847.0,0.0,20244.0,11941,421,11520,
MutationEngine,2024-10-10 19:26:12,E8491BA7-690E-4390-9F9F-3A97B1AC4B9A,100.0,14578.0,193.0,9906246.0,0.0,20643.0,11942,421,11521,
MutationEngine,2024-10-10 19:26:13,D4664745-4AE1-47E8-993C-8805DCC17BF7,100.0,14578.0,193.0,9906307.0,0.0,20704.0,11943,421,11522,
MutationEngine,2024-10-10 19:26:13,7ADB70F3-4878-44D2-BEF3-BEAF6D759544,100.0,14578.0,193.0,9906344.0,0.0,20741.0,11944,421,11523,
MutationEngine,2024-10-10 19:26:13,930D33D7-FED1-4419-A437-266B7412AD2D,100.0,14578.0,193.0,9906457.0,0.0,20854.0,11945,421,11524,
MutationEngine,2024-10-10 19:26:13,70E71A15-2BF9-457D-A093-9F540C75E096,100.0,14578.0,193.0,9906595.0,0.0,20992.0,11946,421,11525,
MutationEngine,2024-10-10 19:26:13,E635453D-74BF-4823-9DD1-B14BB1C8FFB5,100.0,14578.0,193.0,9906761.0,0.0,21158.0,11947,421,11526,
MutationEngine,2024-10-10 19:26:13,7235DECD-67EC-484B-86B4-E20A15450B15,100.0,14578.0,193.0,9907115.0,0.0,21512.0,11948,421,11527,
MutationEngine,2024-10-10 19:26:14,AD553DBF-A2B8-4518-B0DC-A86B04B22FF2,100.0,14578.0,193.0,9907281.0,0.0,21678.0,11949,421,11528,
MutationEngine,2024-10-10 19:26:14,91510551-DCFF-4CF2-AC43-0FBBCB508BC7,100.0,14578.0,193.0,9907356.0,0.0,21753.0,11950,421,11529,
MutationEngine,2024-10-10 19:26:14,4974FD75-ED08-43EC-842D-4353D699AB89,100.0,14578.0,193.0,9907504.0,0.0,21901.0,11951,421,11530,
MutationEngine,2024-10-10 19:26:14,AD706AD9-D20C-4F1F-9519-6B4522D5DBB1,100.0,14578.0,193.0,9907763.0,0.0,22160.0,11952,421,11531,
MutationEngine,2024-10-10 19:26:14,613B91D0-0739-4212-BE0C-DB3E2088959B,100.0,14578.0,193.0,9907959.0,0.0,22356.0,11953,421,11532,
MutationEngine,2024-10-10 19:26:14,F60E7BA1-B6F7-4260-BDD7-A9A9D0A90511,100.0,14578.0,193.0,9908124.0,0.0,22521.0,11954,421,11533,
MutationEngine,2024-10-10 19:26:14,28353234-E709-4B8E-BCA2-0E34233BC4E8,100.0,14578.0,193.0,9908308.0,0.0,22705.0,11955,421,11534,
MutationEngine,2024-10-10 19:26:14,990E5152-6E35-4785-AF8C-E62F665978FC,100.0,14578.0,193.0,9908357.0,0.0,22754.0,11956,421,11535,
MutationEngine,2024-10-10 19:26:14,AAC9EE44-2F0C-4A60-8BE5-C341679AECD9,100.0,14578.0,193.0,9908484.0,0.0,22881.0,11957,421,11536,
MutationEngine,2024-10-10 19:26:14,2652088E-0C7A-425E-B399-B5A330B74FCA,100.0,14578.0,193.0,9908535.0,0.0,22932.0,11958,421,11537,
MutationEngine,2024-10-10 19:26:14,8E60A7C3-7BF7-4C57-9D92-0A77FFE5A2AA,100.0,14578.0,193.0,9908671.0,0.0,23068.0,11959,421,11538,
MutationEngine,2024-10-10 19:26:14,4AB03559-AE00-46BF-B44D-BC4AB6BE7B22,100.0,14578.0,193.0,9908744.0,0.0,23141.0,11960,421,11539,
MutationEngine,2024-10-10 19:26:15,7F973558-7DA7-4E46-8A35-11B1ED2662D2,100.0,14578.0,193.0,9909090.0,0.0,23487.0,11961,421,11540,
MutationEngine,2024-10-10 19:26:15,54249409-BF8D-4E5B-A5EC-1F8AD73F169E,100.0,14578.0,193.0,9909319.0,0.0,23716.0,11962,421,11541,
MutationEngine,2024-10-10 19:26:15,B831B27D-8A33-47E9-80EF-11733B3B0817,100.0,14578.0,193.0,9909388.0,0.0,23785.0,11963,421,11542,
MutationEngine,2024-10-10 19:26:15,5CC30069-36CD-4722-B07D-E708C9558146,100.0,14578.0,193.0,9909460.0,0.0,23857.0,11964,421,11543,
MutationEngine,2024-10-10 19:26:15,43818851-62E4-476D-A003-0CBC77CA148E,100.0,14578.0,193.0,9909693.0,0.0,24090.0,11965,421,11544,
MutationEngine,2024-10-10 19:26:15,685F0D10-E3A6-4FC3-A970-B31E1091AFBD,100.0,14578.0,193.0,9909765.0,0.0,24162.0,11966,421,11545,
MutationEngine,2024-10-10 19:26:15,E66E1DE2-35D2-496D-B9D2-2F490338FE38,100.0,14578.0,193.0,9910308.0,0.0,24705.0,11967,421,11546,
MutationEngine,2024-10-10 19:26:15,0CDD37D3-D0BC-437C-AFAD-C8545E83736C,100.0,14578.0,193.0,9910396.0,0.0,24793.0,11968,421,11547,
MutationEngine,2024-10-10 19:26:15,04538E77-3DB3-4733-A26E-381F804A9FE3,100.0,14578.0,193.0,9910484.0,0.0,24881.0,11969,421,11548,
MutationEngine,2024-10-10 19:26:15,DE5555BE-9BCE-4153-A5B3-2A0DCBA707C2,100.0,14578.0,193.0,9910674.0,0.0,25071.0,11970,421,11549,
MutationEngine,2024-10-10 19:26:16,B9328759-57B9-462F-A269-43F0D099F615,100.0,14578.0,193.0,9910858.0,0.0,25255.0,11971,421,11550,
MutationEngine,2024-10-10 19:26:16,21C3411F-F338-4F2E-95BF-728AF2E6733A,100.0,14578.0,193.0,9910907.0,0.0,25304.0,11972,421,11551,
MutationEngine,2024-10-10 19:26:16,36DF80D9-CF04-4AE8-B1B9-54669E763275,100.0,14578.0,193.0,9911085.0,0.0,25482.0,11973,421,11552,
MutationEngine,2024-10-10 19:26:16,FA615B05-898D-4950-A513-00123F6F65C7,100.0,14578.0,193.0,9911161.0,0.0,25558.0,11974,421,11553,
MutationEngine,2024-10-10 19:26:17,7462996C-5C23-4A41-A600-FD491F3B58F5,100.0,14578.0,193.0,9911445.0,0.0,25842.0,11975,421,11554,
MutationEngine,2024-10-10 19:26:17,638DF385-6338-43D2-AC5A-AF61A7582900,100.0,14578.0,193.0,9911495.0,0.0,25892.0,11976,421,11555,
MutationEngine,2024-10-10 19:26:17,EC99F7CC-D682-43C4-B0AA-EBE9E660791C,100.0,14578.0,193.0,9911697.0,0.0,26094.0,11977,421,11556,
MutationEngine,2024-10-10 19:26:17,05B8E362-0AAF-4705-A140-17989F00FDE9,100.0,14578.0,193.0,9911747.0,0.0,26144.0,11978,421,11557,
MutationEngine,2024-10-10 19:26:17,5075A950-A553-45C3-A7C3-A8157FE14F14,100.0,14578.0,193.0,9911797.0,0.0,26194.0,11979,421,11558,
MutationEngine,2024-10-10 19:26:17,351D11BA-8D27-45D1-BC53-C98A44F1DC2C,100.0,14578.0,193.0,9912001.0,0.0,26398.0,11980,421,11559,
MutationEngine,2024-10-10 19:26:17,31E62604-06ED-4DBD-8292-CF079D3CE82E,100.0,14578.0,193.0,9912147.0,0.0,26544.0,11981,421,11560,
MutationEngine,2024-10-10 19:26:17,94D210CE-E29C-48CC-9C1A-08986301EAB1,100.0,14578.0,193.0,9912223.0,0.0,26620.0,11982,421,11561,
MutationEngine,2024-10-10 19:26:17,5730B0BE-9A8F-4399-8F1F-7E3A9C28C01B,100.0,14578.0,193.0,9912299.0,0.0,26696.0,11983,421,11562,
MutationEngine,2024-10-10 19:26:17,AFE2216E-AB30-4A86-9E9B-81CC152A52AF,100.0,14578.0,193.0,9912515.0,0.0,26912.0,11984,421,11563,
MutationEngine,2024-10-10 19:26:17,1EAD74CF-E6E0-4D2D-BF3F-D7EC97B9D416,100.0,14578.0,193.0,9912578.0,0.0,26975.0,11985,421,11564,
MutationEngine,2024-10-10 19:26:17,4B0E74C1-1D49-4891-9B40-E62A5F9C5BB2,100.0,14578.0,193.0,9912723.0,0.0,27120.0,11986,421,11565,
MutationEngine,2024-10-10 19:26:18,E794686D-ED19-45B7-ACFB-C47A8165D6D3,100.0,14578.0,193.0,9912789.0,0.0,27186.0,11987,421,11566,
MutationEngine,2024-10-10 19:26:18,53738F75-AA3F-4B03-A803-385E8D39531C,100.0,14578.0,193.0,9912866.0,0.0,27263.0,11988,421,11567,
MutationEngine,2024-10-10 19:26:19,C2E0D5CB-F3F5-4A2C-A470-2EE7138DD5DD,100.0,14578.0,193.0,9913167.0,0.0,27564.0,11989,421,11568,
MutationEngine,2024-10-10 19:26:19,771AC69C-86CC-422D-837B-7B3039CC5D54,100.0,14578.0,193.0,9913317.0,0.0,27714.0,11990,421,11569,
MutationEngine,2024-10-10 19:26:19,6E48EB36-D321-4910-A13B-5A3215BCCA68,100.0,14578.0,193.0,9913462.0,0.0,27859.0,11991,421,11570,
MutationEngine,2024-10-10 19:26:19,110FCE72-0770-43ED-A470-6E1F3DCA4F4C,100.0,14578.0,193.0,9913530.0,0.0,27927.0,11992,421,11571,
MutationEngine,2024-10-10 19:26:19,B249BED0-D139-493A-B8EC-855D3A977D18,100.0,14578.0,193.0,9913682.0,0.0,28079.0,11993,421,11572,
MutationEngine,2024-10-10 19:26:19,B104F52C-FEDF-4B2F-8DDD-30FA3A62C14A,100.0,14578.0,193.0,9913762.0,0.0,28159.0,11994,421,11573,
MutationEngine,2024-10-10 19:26:19,B8F2CA5E-F9C8-4FD6-8FE5-A99A154A46CE,100.0,14578.0,193.0,9913842.0,0.0,28239.0,11995,421,11574,
MutationEngine,2024-10-10 19:26:20,ECC73ED8-B6A3-4AA5-A391-6010A5A732D7,100.0,14578.0,193.0,9913922.0,0.0,28319.0,11996,421,11575,
MutationEngine,2024-10-10 19:26:20,2E66A244-E338-40AE-9BAA-FCA9446F94E5,100.0,14578.0,193.0,9914206.0,0.0,119.0,11997,421,11576,
MutationEngine,2024-10-10 19:26:20,608DED78-8031-467F-BB40-126D88BCE23B,100.0,14578.0,193.0,9914265.0,0.0,178.0,11998,421,11577,
MutationEngine,2024-10-10 19:26:20,DA70F462-D404-40FD-B242-A8A913FA406D,100.0,14578.0,193.0,9914324.0,0.0,237.0,11999,421,11578,
MutationEngine,2024-10-10 19:26:20,D07F6D10-9EF0-4955-AB24-9D2EE8F4EF52,100.0,14578.0,193.0,9914383.0,0.0,296.0,12000,421,11579,
MutationEngine,2024-10-10 19:26:20,DC162FBD-3756-4D07-BCBD-C0D2867D95BD,100.0,14578.0,193.0,9915103.0,0.0,1016.0,12001,421,11580,
MutationEngine,2024-10-10 19:26:21,242B47F4-2316-4EE0-8DF2-2C6FEE30BF80,100.0,14578.0,193.0,9915193.0,0.0,1106.0,12002,421,11581,
MutationEngine,2024-10-10 19:26:23,7F7FFB93-151A-4E6E-ACF7-93DC61011761,100.0,14578.0,193.0,9939856.0,0.0,22476.0,12003,421,11582,
MutationEngine,2024-10-10 19:26:23,16BBCE52-CB9B-4AF7-922E-1FDBA325AC6E,100.0,14578.0,193.0,9939935.0,0.0,22555.0,12004,421,11583,
MutationEngine,2024-10-10 19:26:23,3BA4F165-85EE-4305-B7E1-B03BF6380239,100.0,14578.0,193.0,9940014.0,0.0,22634.0,12005,421,11584,
MutationEngine,2024-10-10 19:26:23,23C403E4-06C2-46EE-83B1-BBA040538BA4,100.0,14578.0,193.0,9940255.0,0.0,22875.0,12006,421,11585,
MutationEngine,2024-10-10 19:26:23,B23A781A-0190-449E-B327-887ED354CE21,100.0,14578.0,193.0,9940500.0,0.0,23120.0,12007,421,11586,
MutationEngine,2024-10-10 19:26:23,17929305-188E-402D-8014-C8EB02691672,100.0,14578.0,193.0,9940699.0,0.0,23319.0,12008,421,11587,
MutationEngine,2024-10-10 19:26:24,0C30D340-B1E5-4682-9D93-17F39AA9AECF,100.0,14578.0,193.0,9940869.0,0.0,73.0,12009,421,11588,
MutationEngine,2024-10-10 19:26:24,08FB39D4-296A-4C1E-9596-11625857AC88,100.0,14578.0,193.0,9940923.0,0.0,127.0,12010,421,11589,
MutationEngine,2024-10-10 19:26:24,0356F0A8-0148-4F9E-8B76-F050065FBCCD,100.0,14578.0,193.0,9940986.0,0.0,190.0,12011,421,11590,
MutationEngine,2024-10-10 19:26:25,07E9BCCC-755C-4978-9D6C-A2C9DDDE036D,100.0,14578.0,193.0,9941167.0,0.0,371.0,12012,421,11591,
MutationEngine,2024-10-10 19:26:25,D3967048-1FB7-4CED-BE40-F3EB175A419F,100.0,14578.0,193.0,9941448.0,0.0,207.0,12013,421,11592,
MutationEngine,2024-10-10 19:26:25,A4424516-B4CD-40DA-84BE-1BC19D86619D,100.0,14578.0,193.0,9941697.0,0.0,456.0,12014,421,11593,
MutationEngine,2024-10-10 19:26:25,F7EF3785-5067-4A2E-B578-6DA40DBAAC8D,100.0,14578.0,193.0,9941826.0,0.0,585.0,12015,421,11594,
MutationEngine,2024-10-10 19:26:25,D8DCCE11-67A9-447A-BF34-8C200870B6F2,100.0,14578.0,193.0,9941877.0,0.0,636.0,12016,421,11595,
MutationEngine,2024-10-10 19:26:25,A59AA6E2-E180-4664-AAA7-CC3DA2AD93E1,100.0,14578.0,193.0,9941928.0,0.0,687.0,12017,421,11596,
MutationEngine,2024-10-10 19:26:26,EE03D8D6-5976-47E8-BAE3-924646706D91,100.0,14578.0,193.0,9941979.0,0.0,738.0,12018,421,11597,
MutationEngine,2024-10-10 19:26:27,5A06AA90-586A-4417-9461-B0BD5B3DDDBF,100.0,14578.0,193.0,9942278.0,0.0,1037.0,12019,421,11598,
MutationEngine,2024-10-10 19:26:27,4AD813FE-5F41-435B-B110-3E3CD07F88A5,100.0,14578.0,193.0,9942445.0,0.0,1204.0,12020,421,11599,
MutationEngine,2024-10-10 19:26:27,7DB10CDB-DE5B-4F3C-B6D3-DFB4DF330F09,100.0,14578.0,193.0,9942620.0,0.0,1379.0,12021,421,11600,
MutationEngine,2024-10-10 19:26:27,2EE47986-3130-4739-B87D-90A22C0843D8,100.0,14578.0,193.0,9942668.0,0.0,1427.0,12022,421,11601,
MutationEngine,2024-10-10 19:26:27,B8BCC8D7-5515-4D4E-BCB1-FC994C5045D7,100.0,14578.0,193.0,9942716.0,0.0,1475.0,12023,421,11602,
MutationEngine,2024-10-10 19:26:27,7B3E064E-F470-4728-B3E8-16F9BACAD220,100.0,14578.0,193.0,9942764.0,0.0,1523.0,12024,421,11603,
MutationEngine,2024-10-10 19:26:27,BFA65925-8BB1-4F16-9F61-478F0F2920A7,100.0,14578.0,193.0,9942881.0,0.0,1640.0,12025,421,11604,
MutationEngine,2024-10-10 19:26:27,5C72AFB6-7B86-490E-9350-DDFBC951B8E5,100.0,14578.0,193.0,9942927.0,0.0,1686.0,12026,421,11605,
MutationEngine,2024-10-10 19:26:27,D56CD89C-93D3-4EAA-AB05-E4711FAFB13B,100.0,14578.0,193.0,9943045.0,0.0,1804.0,12027,421,11606,
MutationEngine,2024-10-10 19:26:27,4D7D83D3-547A-4155-A8A1-AADDC2C448E8,100.0,14578.0,193.0,9943091.0,0.0,1850.0,12028,421,11607,
MutationEngine,2024-10-10 19:26:27,D240DA4B-6CC9-4E35-8E04-1A6B3C92715F,100.0,14578.0,193.0,9943209.0,0.0,1968.0,12029,421,11608,
MutationEngine,2024-10-10 19:26:27,173EAC2B-B7A4-4F8E-89A6-68AB4890F98D,100.0,14578.0,193.0,9943255.0,0.0,2014.0,12030,421,11609,
MutationEngine,2024-10-10 19:26:27,DE8AB447-C9DB-40EE-96E9-81675D289FBA,100.0,14578.0,193.0,9943305.0,0.0,2064.0,12031,421,11610,
MutationEngine,2024-10-10 19:26:27,F99154A9-C549-4638-8CBB-2360B9446A81,100.0,14578.0,193.0,9943402.0,0.0,2161.0,12032,421,11611,
MutationEngine,2024-10-10 19:26:27,046C917F-80B1-4949-ABF9-5DCA68BCA955,100.0,14578.0,193.0,9943452.0,0.0,2211.0,12033,421,11612,
MutationEngine,2024-10-10 19:26:27,773930BB-F642-4C8E-8E4C-6870A3492A01,100.0,14578.0,193.0,9943502.0,0.0,2261.0,12034,421,11613,
MutationEngine,2024-10-10 19:26:27,9CF9F1C8-E41C-4671-82B6-D678F15B61FE,100.0,14578.0,193.0,9943556.0,0.0,2315.0,12035,421,11614,
MutationEngine,2024-10-10 19:26:27,0AA387F7-1B36-425B-A11E-632B732A8394,100.0,14578.0,193.0,9943610.0,0.0,2369.0,12036,421,11615,
MutationEngine,2024-10-10 19:26:27,A8BBA3CA-0755-4E69-8D48-E432D2FAB0A4,100.0,14578.0,193.0,9943664.0,0.0,2423.0,12037,421,11616,
MutationEngine,2024-10-10 19:26:28,3597CD74-7A2D-45A2-AD60-93FE1205E6C9,100.0,14578.0,193.0,9943846.0,0.0,2605.0,12038,421,11617,
MutationEngine,2024-10-10 19:26:28,83845CBA-2E4F-4BD1-B5C6-2E6EA939658B,100.0,14578.0,193.0,9944061.0,0.0,2820.0,12039,421,11618,
MutationEngine,2024-10-10 19:26:28,473DA315-4931-49F5-B6F3-8FB61603A327,100.0,14578.0,193.0,9944218.0,0.0,2977.0,12040,421,11619,
MutationEngine,2024-10-10 19:26:28,95B55E77-96DF-4108-A08F-5EABC5962A4E,100.0,14578.0,193.0,9944579.0,0.0,183.0,12041,421,11620,
MutationEngine,2024-10-10 19:26:28,C82F216F-7494-40FF-8E51-1F0856B72CD8,100.0,14578.0,193.0,9944670.0,0.0,274.0,12042,421,11621,
MutationEngine,2024-10-10 19:26:29,2AD630DA-67C8-4263-BB83-F9BFE54697B2,100.0,14578.0,193.0,9944932.0,0.0,183.0,12043,421,11622,
MutationEngine,2024-10-10 19:26:29,39306D90-9A15-4C92-828D-B0880C12B771,100.0,14578.0,193.0,9945126.0,0.0,377.0,12044,421,11623,
MutationEngine,2024-10-10 19:26:29,F9972E69-A31F-43E3-A4A4-51315DDB9C9D,100.0,14578.0,193.0,9945217.0,0.0,468.0,12045,421,11624,
MutationEngine,2024-10-10 19:26:30,816C0AB7-2034-420C-8E0A-C04C1E2E47B4,100.0,14578.0,193.0,9945625.0,0.0,876.0,12046,421,11625,
MutationEngine,2024-10-10 19:26:31,26F4DBAE-5A94-4240-AF7F-53C4C7453D97,100.0,14578.0,193.0,9945779.0,0.0,1030.0,12047,421,11626,
MutationEngine,2024-10-10 19:26:32,FD916FAE-0A88-44C8-8FD3-78F3B0684DF0,100.0,14578.0,193.0,9945931.0,0.0,1182.0,12048,421,11627,
MutationEngine,2024-10-10 19:26:32,F29EB35D-D914-4A7A-9D3C-94C047A995A5,100.0,14578.0,193.0,9945999.0,0.0,1250.0,12049,421,11628,
MutationEngine,2024-10-10 19:26:32,23572BAF-72DC-42C9-8EA5-F5733D0EEDD5,100.0,14578.0,193.0,9946067.0,0.0,1318.0,12050,421,11629,
MutationEngine,2024-10-10 19:27:26,8D885BFC-9FE9-44D7-8CE7-35614ED20B8E,100.0,14578.0,193.0,9988137.0,0.0,9533.0,12051,421,11630,
MutationEngine,2024-10-10 19:27:26,08A84CE8-D181-47F6-B03F-4195E3935077,100.0,14578.0,193.0,9988200.0,0.0,9596.0,12052,421,11631,
MutationEngine,2024-10-10 19:27:26,91B564ED-E98C-4652-81B0-EECF265C796C,100.0,14578.0,193.0,9988271.0,0.0,9667.0,12053,421,11632,
MutationEngine,2024-10-10 19:27:26,33F65E51-0F72-431A-A359-9E527CB55700,100.0,14578.0,193.0,9988342.0,0.0,9738.0,12054,421,11633,
MutationEngine,2024-10-10 19:27:26,5ED5AA87-0329-4188-A36E-33D022E75521,100.0,14578.0,193.0,9988413.0,0.0,9809.0,12055,421,11634,
MutationEngine,2024-10-10 19:27:26,4F95D3F1-8AA8-47C4-BEC0-31C217FA40D3,100.0,14578.0,193.0,9988593.0,0.0,9989.0,12056,421,11635,
MutationEngine,2024-10-10 19:27:27,405AD2AC-7DE7-4129-AD89-1D80FDC7E22B,100.0,14578.0,193.0,9988775.0,0.0,10171.0,12057,421,11636,
MutationEngine,2024-10-10 19:27:27,6BF73C37-88D2-4986-864D-4009FD7C9C23,100.0,14578.0,193.0,9988964.0,0.0,10360.0,12058,421,11637,
MutationEngine,2024-10-10 19:27:27,C7DC2273-94AD-4692-9527-C527E9FBE135,100.0,14578.0,193.0,9989109.0,0.0,10505.0,12059,421,11638,
MutationEngine,2024-10-10 19:27:27,55EEDC2F-3920-46B0-9574-56E0FFDA6F0E,100.0,14578.0,193.0,9989167.0,0.0,10563.0,12060,421,11639,
MutationEngine,2024-10-10 19:27:27,B4A44822-95BB-4872-B89D-F52E40381CC1,100.0,14578.0,193.0,9989225.0,0.0,10621.0,12061,421,11640,
MutationEngine,2024-10-10 19:27:27,6EAE533C-F89E-4AD1-A247-4D210B78A86C,100.0,14578.0,193.0,9989283.0,0.0,10679.0,12062,421,11641,
MutationEngine,2024-10-10 19:27:27,5633F0C7-E28D-4B1B-BD91-49D8182E0C8A,100.0,14578.0,193.0,9989410.0,0.0,10806.0,12063,421,11642,
MutationEngine,2024-10-10 19:27:28,CDB475CE-C671-4848-94A2-DAFD4E971FD7,100.0,14578.0,193.0,9989516.0,0.0,10912.0,12064,421,11643,
MutationEngine,2024-10-10 19:27:28,DF2E304B-516F-41ED-8408-FF177DD0A467,100.0,14578.0,193.0,9989586.0,0.0,10982.0,12065,421,11644,
MutationEngine,2024-10-10 19:27:28,845AE1A2-87F7-47AD-A47F-D967B0EF919E,100.0,14578.0,193.0,9989718.0,0.0,67.0,12066,421,11645,
MutationEngine,2024-10-10 19:27:28,8A9B072B-44E4-4F3E-AE11-B352F356D789,100.0,14578.0,193.0,9989775.0,0.0,124.0,12067,421,11646,
MutationEngine,2024-10-10 19:27:28,97F1BA37-4DB7-4D1E-AC11-C97938FA50EF,100.0,14578.0,193.0,9989834.0,0.0,183.0,12068,421,11647,
MutationEngine,2024-10-10 19:27:28,F3792180-6153-4888-81D9-FEB17DBE838D,100.0,14578.0,193.0,9989971.0,0.0,320.0,12069,421,11648,
MutationEngine,2024-10-10 19:27:28,1BEEE6EA-2A9D-4D63-9106-33B94B37C56E,100.0,14578.0,193.0,9990101.0,0.0,450.0,12070,421,11649,
MutationEngine,2024-10-10 19:27:28,CCE29FA2-9B4D-4768-8F25-D3BF6E928E0E,100.0,14578.0,193.0,9990156.0,0.0,505.0,12071,421,11650,
MutationEngine,2024-10-10 19:27:28,759AB321-0FB7-4A99-AED9-7EFAA0400098,100.0,14578.0,193.0,9990211.0,0.0,560.0,12072,421,11651,
MutationEngine,2024-10-10 19:27:28,FC5EEBBB-E518-4716-BCB6-014D4B5236C4,100.0,14578.0,193.0,9990486.0,0.0,835.0,12073,421,11652,
MutationEngine,2024-10-10 19:27:28,0C3FEA6E-6796-4693-90F0-E76672FE0007,100.0,14578.0,193.0,9990543.0,0.0,892.0,12074,421,11653,
MutationEngine,2024-10-10 19:27:28,6A546F15-63DD-4714-80CD-C81D09618954,100.0,14578.0,193.0,9990611.0,0.0,960.0,12075,421,11654,
MutationEngine,2024-10-10 19:27:28,E1AF1FEC-7432-437C-8DDA-0A93392E0A98,100.0,14578.0,193.0,9990679.0,0.0,1028.0,12076,421,11655,
MutationEngine,2024-10-10 19:27:28,A12EA7B7-660A-4D59-9751-F9AAE9EB0295,100.0,14578.0,193.0,9990747.0,0.0,1096.0,12077,421,11656,
MutationEngine,2024-10-10 19:27:28,F0546217-DF27-46ED-8E2A-82C5872DB00F,100.0,14578.0,193.0,9990815.0,0.0,1164.0,12078,421,11657,
MutationEngine,2024-10-10 19:27:29,0D452C34-3380-4C36-AB71-9274F11AA27D,100.0,14578.0,193.0,9990968.0,0.0,1317.0,12079,421,11658,
MutationEngine,2024-10-10 19:27:29,41766D57-3EC6-42B1-B633-494B9EFF70A3,100.0,14578.0,193.0,9991486.0,0.0,1835.0,12080,421,11659,
MutationEngine,2024-10-10 19:27:29,6D18507B-A583-4916-91ED-3F91FF3B17DC,100.0,14578.0,193.0,9991631.0,0.0,1980.0,12081,421,11660,
MutationEngine,2024-10-10 19:27:29,19FCCDE5-9645-4B53-82A1-9B798341A2EF,100.0,14578.0,193.0,9991705.0,0.0,2054.0,12082,421,11661,
MutationEngine,2024-10-10 19:27:29,A6DB002D-FF5A-40C0-A255-DEB81A8B85A8,100.0,14578.0,193.0,9991779.0,0.0,2128.0,12083,421,11662,
MutationEngine,2024-10-10 19:27:30,BB5AEEF1-045E-4924-B173-DA5E50807403,100.0,14578.0,193.0,9992301.0,0.0,149.0,12084,421,11663,
MutationEngine,2024-10-10 19:27:31,5162944B-D6E2-47B6-A71B-96759941D9F8,100.0,14578.0,193.0,9992666.0,0.0,274.0,12085,421,11664,
MutationEngine,2024-10-10 19:27:31,079CAF21-3DFF-4072-94BA-B01A3F4E05E4,100.0,14578.0,193.0,9992749.0,0.0,357.0,12086,421,11665,
MutationEngine,2024-10-10 19:27:31,12626D66-8DAD-420A-90E9-F435263AB8A5,100.0,14578.0,193.0,9993058.0,0.0,666.0,12087,421,11666,
MutationEngine,2024-10-10 19:27:32,199640F8-32C3-421F-A7CA-A97ADA401861,100.0,14578.0,193.0,9993283.0,0.0,891.0,12088,421,11667,
MutationEngine,2024-10-10 19:27:32,1D80B67A-EB02-46B8-8390-FFD6E2AC57BE,100.0,14578.0,193.0,9993341.0,0.0,949.0,12089,421,11668,
